,ref_id,client_division,description,vendor,contract_value,contract_date,type,date_won,currency
2312, Doc3037760507,Engineering & Construction Services - Engineering Services,Major Road Resurfacing on Tapscott Road  from McLevin Avenue to 220 metres south of McNicoll Avenue,brennan paving and construction ltd,2682658.0,,competitive,08/11/2021,CAD
2315,Doc2838164187,Transportation Services,Request for Tender Local Roads Resurfacing in Wards 1 and 2 (21ECS-TI-13LR),sanscon construction limited,11505265.91,,competitive,05/25/2021,CAD
2316,Doc2839106061,Transportation Services,"Request for Tender for Local Roads Resurfacing in Wards 17, 21, 22, 23, 24 and 26(21ECS-TI-15LR)",,12460560.74,,competitive,06/22/2021,CAD
2317,Doc2839106070,Transportation Services,"Request for Tender for Local Roads Resurfacing in Wards 3, 6, 7, 8, 14, 16, 17 and 18(21ECS-TI-14LR)",af dicarlo construction inc,12890818.5,,competitive,06/25/2021,CAD
2318,Doc2857265874,Transportation Services,Request for Tender for permanent restoration of utility cuts and maintenance repairs. (21TR-OM-100-EY-TU),pavetar construction ltd,1100650.0,,competitive,05/17/2021,CAD
2319,Doc2872030657/64-2021 ,Transportation Services,"General Maintenance including repairs to roads and sidewalks, concrete sidewalk and curb repairs, wheelchair ramp, concr",sanscon construction limited,1865765.0,,competitive,06/04/2021,CAD
2320,Doc2874209852/65-2021 ,Transportation Services,"General Maintenance including Repairs to Roads and Sidewalks, Concrete Sidewalk and Curb Repairs, Wheelchair Ramp, Concr",sanscon construction limited,1391444.0,,competitive,06/14/2021,CAD
2321,Doc2884289579/73-2021 ,Transportation Services,"Permanent restoration of utility cuts and maintenance repairs of roads, sidewalks, curbs, dr",ptr paving inc,1805576.0,,competitive,05/04/2021,CAD
2322,Doc2903289709,Transportation Services,"Request for Tender for nterim Repairs and Maintenance to Roads, Etobicoke York District (21TR-OM-118-EY-TR)",d crupi  sons limited,1646327.0,,competitive,06/10/2021,CAD
2323,Doc2935294783,Transportation Services,"Permanent Repairs to Utility Cuts, Municipal Road Damage and Install Vehicular Access Ramps (21TR-OM-101-TEY-TU)",maple crete inc,1886120.0,,competitive,06/22/2021,CAD
2324,Doc2935922509# 108-2021,Transportation Services,"Request for Tenders for Repairs to Culverts, Driveways, Ditches, Shoulders and Guide Rails, Etobicoke York District, War",il duca contracting inc,2114138.0,,competitive,07/26/2021,CAD
2325,Doc2954746681,Transportation Services,"Request for Tender for Permanent Repairs to Utility Cuts, in the Toronto and East York District (21TR-OM-103-TEY-TU)",ptr paving inc,2297750.0,,competitive,06/25/2021,CAD
2326,Doc2961537149,Transportation Services,"Request for Tenders for General Maintenance to Roads and Sidewalks, in the Toronto & East York District",maplecrete inc,1780625.0,,competitive,07/02/2021,CAD
2327,Doc2969200359,Transportation Services,Request for Tender for permanent restoration of utility cuts and maintenance repairs (21TR-OM-122-SC-TU),ptr paving inc,319250.0,,competitive,07/20/2021,CAD
2328,Doc2973967152,Transportation Services,"The permanent restoration of utility cuts and maintenance repairs of roads, ",ptr paving inc,474365.0,,competitive,07/29/2021,CAD
2329,Doc2975835185,Transportation Services,"Request for Tender for Permanent Repairs to Utility Cuts, in the Toronto and East York District (21TR-OM-104-TEY-TU)",ferpac paving inc,2579500.0,,competitive,06/22/2021,CAD
2330,Doc2979180510,Transportation Services,The permanent restoration of utility cuts and maintenance repairs of roads.,aqua tech solutions inc,3427535.0,,competitive,07/29/2021,CAD
2331,Doc2985425245,Transportation Services,"Request for Tender for Permanent Repairs to Utility Cuts, Toronto and East York District (21TR-OM-105-TEY-TU)",sanscon construction limited,2882200.0,,competitive,07/23/2021,CAD
2332,Doc3117986097,Engineering & Construction Services - Engineering Services,Replacement of Glen Road Pedestrian Bridge (ID 249) and Glen Road Pedestrian Tunnel (ID288),,19715345.48,,competitive,01/19/2022,CAD
2333,Doc3159772427 ,Engineering & Construction Services - Engineering Services,Major Road Reconstruction and Watermain Replacement on Birchmount Road from Sheppard Avenue East to Huntingwood Drive.,2489960 ontario inc,7547100.0,,competitive,12/03/2021,CAD
2334,: Doc2891626853/80-2021  ,Transportation Services,Request for Tenders for Permanent Repairs to Utility Cuts and Maintenance Repairs on Arterial and Collector Roads. North,maplecrete inc,2268713.59,,competitive,05/14/2021,CAD
2335, Doc2735481616 (220-2020),Toronto Water,"Supply, Replace and Adjust Frames, Grates and Covers for Catch Basins and Maintenance Holes",maple crete inc,8099193.0,,competitive,03/24/2021,CAD
2336,Doc2922336030 (106-2021),Engineering & Construction Services - Capital Works Delivery,Restoration of an exposed sanitary siphon crossing,rm construction,2086187.05,,competitive,08/24/2021,CAD
2337,DOC3029208832,Toronto Water,Repairs of Sewer Systems and Appurtenances for Various Locations within the City of Toronto (21TW-DC-314OCS),ojcr construction ltd,1729585.0,,competitive,08/04/2021,CAD
2338,Doc3091578742,Engineering & Construction Services - Capital Works Delivery,Request for Tender for Rehabilitation of High Level Interceptor (HLI) - MH101-094 to MH101-088 (21ECS-LU-03TT),clearway construction inc,8755857.89,,competitive,11/10/2021,CAD
2339,Doc2736063782,Engineering & Construction Services - Capital Works Delivery,Ashbridges Bay Treatment Plant  Waste Activated Sludge Thickening Facility,kenaidan contracting ltd,139355528.0,,competitive,09/09/2021,CAD
2340,Doc3116326814,Engineering & Construction Services - Engineering Services,Ashbridges Bay Wastewater Treatment Plant - Schedule and Claims Management for Waste Activated Sludge Thickening Facilit,altus group limited,1092260.0,,competitive,11/05/2021,CAD
2341,DOC2761299375 (215-2020),Toronto Water,"Watermain CIPP Lining in Etobicoke, Toronto & East York and North York Districts (Contract No. 21TW-CTS-03CWD)",ferpal construction ltd,16842916.0,,competitive,05/12/2021,CAD
2342,DOC2761569508 (216-2020),Toronto Water,"Watermain CIPP Lining in North York and Scarborough Districts, Wards 08, 15, 17, 18 & 21 (21TW-CTS-04CWD)",ferpal construction ltd,19028432.0,,competitive,03/31/2021,CAD
2343,DOC2761569521 (217-2020),Toronto Water,Watermain CIPP Lining in North York and Scarborough Districts (21TW-CTS-05CWD),robert b somerville co limited,18950736.0,,competitive,03/31/2021,CAD
2344,Doc3100081771,Engineering & Construction Services - Engineering Services,Maintenance Hole Rehabilitation On Bathurst St. & Front St,capital sewer services inc,1318925.3,,competitive,12/15/2021,CAD
2345,Doc3236105085,Engineering & Construction Services - Engineering Services,"RFT for Watermain Replacement on Chartwell Road, Dayton Avenue, Inverness Avenue, and Sinclair Street, Road Resurfacing ",2489960 ontario inc,5236000.0,,competitive,01/31/2022,CAD
2346," Doc2899083119 (21TR-OM-116-NY-TM, 85-2021)",Transportation Services,Repairs to Roads and Sidewalks including Retaining Wall and Guide Rail Repairs,sanscon construction ltd,3426371.0,,competitive,05/12/2021,CAD
2347,Doc2670064102,Solid Waste Management Services,Drainage and Ramp Improvements at Scarborough Transfer Station,duron ontario ltd,473110.0,,competitive,02/26/2021,CAD
2349,Doc2854100886 /45-2021 ,Engineering & Construction Services - Engineering Services,"Replacement of watermain on Broadview Avenue from Gerrard Street East to Danforth Avenue, and on Montcrest Blvd from Bro",giocrete construction ltd,3872500.0,,competitive,05/11/2021,CAD
2350,Doc2682009056,"Parks, Forestry & Recreation","Supply, Delivery, Programming and Warranty of 2-Way Radios and Related Parts and Accessories",kelcom,61833.0,,competitive,04/01/2021,CAD
2351,Doc2848987896,Fire Services,Request for Quotation - Radio Communication Towers,trilinks communications inc,459510.31,,competitive,09/01/2021,CAD
2352,Doc1826347981,Toronto Water,"Doc1826347981 - Request for Quotation for the Supply, Deliver and Unloading of Portland Cement ",ontario redimix,443760.8,,competitive,10/07/2021,CAD
2356,Doc2675216197,Fleet Services,Vehicle Cleaning and Disinfecting Services,first response,453293.0,,competitive,04/15/2021,CAD
2358,DOC2874217612 (6806-21-7069),Toronto Water,"Supply, Delivery, Installation, Removal and Disposal of Temporary Fencing for Toronto Water",sure general contractors inc,80288.0,,competitive,07/07/2021,CAD
2360,Doc2869677939,Fire Services,Request for Quotations for the Supply and Delivery of Fire Truck Pump Parts,dependable truck  tank,472756.0,,competitive,05/17/2021,CAD
2361,Doc3211611849,Fire Services,Non-Destruction Testing (NDT) Inspection and operation for aerial devices and vehicle frame rail inspections,onsite industrial services ltd,140400.0,,competitive,04/19/2022,CAD
2366,Doc2802614639,Purchasing & Materials Management,Easy Touch Syringe,the stevens company,413145.0,,competitive,03/24/2021,CAD
2367,Doc2852112229,- Choose one -,Servicing of Solmetex Hg5 Amalgam Separators,octagon medical services,32812.5,,competitive,04/08/2021,CAD
2368,Doc2904857158,Long-Term Care Homes & Services,Electric High Low Beds and Mattresses RFQ,span medical canada,2638854.0,,competitive,07/28/2021,CAD
2369,Doc2962047211,- Choose one -,Dental Equipment Repairs,kdental inc,627077.0,,competitive,06/30/2021,CAD
2371, Doc2930450970,Information & Technology,F5 Products Support and Maintenance Services,onx enterprise solutions ltd,2640437.49,,competitive,07/22/2021,CAD
2372,Doc2481086143 (3405-20-0131),Accounting Services,Financial Systems Transformation Project,deloitte inc,43645200.0,,competitive,06/02/2021,CAD
2373,Doc2886056865,Information & Technology,Large Format Networked Engineering Photocopier,konica minolta business solutions canada ltd,62464.2,,competitive,07/19/2021,CAD
2374,Doc2912627166,Information & Technology,X86 Servers and Peripherals,compugen inc,798000.0,,competitive,07/22/2021,CAD
2375,Doc2939830903,Information & Technology,Check Point Products and Maintenance Services,honeytek systems inc,3356874.99,,competitive,07/26/2021,USD
2376,Doc2961601880,Information & Technology,One (1) high-speed networked digital colour reproduction system,ricoh canada inc,505246.37,,competitive,10/01/2021,CAD
2377,Doc2963148010,Information & Technology,ServiceNow Cloud Subscription Services,deloitte inc,19893650.0,,competitive,09/14/2021,CAD
2378,Doc3133954872 ,- Choose one -,Forensic software and hardware ,,432630.0,,competitive,12/15/2021,CAD
2379,Doc3143590185,- Choose one -,SecureTransport Software and Maintenance Support,duologik solutions,77900.0,,competitive,12/21/2021,CAD
2380,Doc3234101121,Toronto Water,"ExaGrid Hardware Appliances, Software, Licenses, Subscription, Warranty, Maintenance & Support for Toronto Water",managing information system 3 inc,637500.0,,competitive,12/22/2021,CAD
2381,Doc3235947451,Toronto Water,"Cohesity Hardware Appliances, Components, Software, Licenses, Subscription, Warranty, Maintenance & Support for TW",cancelled  due to funding,0.0,,competitive,02/08/2022,CAD
2382,,Purchasing & Materials Management,Source for Supply and Delivery of Kitchen Smallwares,dayco distributing,1358155.0,,competitive,03/15/2021,CAD
2383,2305234907,- Choose one -,Arboricultural Services,ontario line clearing  tree expert,15739869.0,,competitive,05/05/2021,CAD
2384,Doc2712143352,"Parks, Forestry & Recreation",Stump Grinding (Empty and Fill and Seed) for Forestry and Recreation Division,kodiak tree services,56655.0,,competitive,03/30/2021,CAD
2385,Doc3024704932,Transportation Services,landscape maintenance,csl group ltd,452800.99,,competitive,09/22/2021,CAD
2386,Doc2988548661,Purchasing & Materials Management,Magnetic Locator,watermark solutions ltd,50248.75,,competitive,08/12/2021,CAD
2387,Doc2906091374,- Choose one -,"HDPE Pipes, Fittings and Fusion Services",capital sewer services inc,75191.5,,competitive,05/17/2021,CAD
2388,Doc2862736088,Solid Waste Management Services,Hydroseeding Services,,120720.0,,competitive,09/23/2021,CAD
2389,Doc3027419719,Solid Waste Management Services,Purge Well Rehabilitation Services,lotowater technical services,638043.0,,competitive,12/17/2021,CAD
2391,Doc3039555785 ,Purchasing & Materials Management,"Rock Salt, Sand and De Icer",mcl  mister chemical ltd,419053.0,,competitive,09/29/2021,CAD
2392,Doc3177503723,Purchasing & Materials Management,Fabrication and Installation of Signage,steel art signs corp,663547.0,,competitive,01/12/2022,CAD
